Repository,File_Path,Initial_Commit_SHA,Initial_Commit_Time,Initial_Commit_Content,Last_Commit_SHA,Last_Commit_Time,Last_Commit_Content,Time_Difference_(Days),Modification_Count
LivDevRepeat/GD1019Bachelor,.github/workflows/llm-code-revie.yml,f121a5ffc1d741f0481890e9766abb5564a65faf,2023-08-03 07:38:49,"name: 'code-review'
on: # rebuild any PRs and main branch changes
  pull_request:
    types: [labeled]
jobs:
  code-review:
    if: ${{ contains( github.event.label.name, 'AutoReview') }}
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
      - uses: gvasilei/AutoReviewer@0.4
        env:
          NODE_OPTIONS: '--experimental-fetch'
        with:
          github_token: ${{ secrets.GITHUB_TOKEN }}
          openai_api_key: ${{ secrets.OPENAI_API_KEY }}
          exclude_files: '*.json, *.md, *.yml' # optionally exclude files based on a wildcard expression.
",c1e3e96874451b210ee7fff2105207af1a295c6f,2023-08-03 15:14:43,"name: 'code-review'
on: # rebuild any PRs and main branch changes
  pull_request:
    types: [labeled]
jobs:
  code-review:
    if: ${{ contains( github.event.label.name, 'AutoReview') }}
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
      - uses: gvasilei/AutoReviewer@0.4
        env:
          NODE_OPTIONS: '--experimental-fetch'
        with:
          github_token: ${{ secrets.GITHUB_TOKEN }}
          openai_api_key: ${{ secrets.OPENAI_API_KEY }}
          exclude_files: '*.json, *.md, *.yml, *.meta, *.unity, *.xml' # optionally exclude files based on a wildcard expression.
",0,1
iluwatar/java-design-patterns,.github/workflows/presubmit.yml,1bfdf21469fc2468d11fb579dcfa5f67ad8d68cd,2025-01-12 12:19:45,"name: Presubmit.ai

permissions:
  contents: read
  pull-requests: write
  issues: write

on:
  pull_request:
  pull_request_review_comment:
    types: [created]

jobs:
  review:
    runs-on: ubuntu-latest
    steps:
      - name: Check required secrets
        run: |
          if [ -z ""${{ secrets.LLM_API_KEY }}"" ]; then
            echo ""Error: LLM_API_KEY secret is not configured""
            exit 1
          fi
      - uses: presubmit/ai-reviewer@latest
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          LLM_API_KEY: ${{ secrets.LLM_API_KEY }}
          LLM_MODEL: ""gemini-1.5-flash""
",fee3c43f20ac17e98dd96a8ce07988f5d0dfd120,2025-01-12 16:26:41,"name: Presubmit.ai

permissions:
  contents: read
  pull-requests: write
  issues: write

on:
  pull_request_target: # Handle forked repository PRs in the base repository context
    types: [opened, synchronize]
  pull_request_review_comment: # Handle review comments
    types: [created]

jobs:
  review:
    runs-on: ubuntu-latest
    steps:
      - name: Check required secrets
        run: |
          if [ -z ""${{ secrets.LLM_API_KEY }}"" ]; then
            echo ""Error: LLM_API_KEY secret is not configured""
            exit 1
          fi

      - name: Check out PR code
        uses: actions/checkout@v3
        with:
          ref: ${{ github.event.pull_request.head.sha }}

      - name: Run AI Reviewer
        uses: presubmit/ai-reviewer@latest
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          LLM_API_KEY: ${{ secrets.LLM_API_KEY }}
          LLM_MODEL: ""gemini-1.5-flash""
",0,1
vortechstudio/manager,.github/workflows/pr_update.yml,e131957c236159a83937bb7411afd7882a97231c,2024-05-17 19:05:57,"name: UpdatePR
on:
  pull_request:
    types: [opened, synchronize]

jobs:
  update-pr:
    runs-on: ubuntu-latest
    steps:
      - name: Checkout repository
        uses: actions/checkout@v4
        with:
          fetch-depth: 0  # Nécessaire pour obtenir tous les commits

      - name: Mise à jour du titre et de la description
        env:
          GITHUB_TOKEN: ${{ secrets.ACCESS_TOKEN }}
        run: |
          PR_NUMBER=$(jq --raw-output .pull_request.number ""$GITHUB_EVENT_PATH"")
          COMMITS=$(gh pr view $PR_NUMBER --json commits --jq '.commits[].messageBody')
          TITLE=$(gh pr view $PR_NUMBER --json commits --jq '.commits[].messageHeadline' | tail -1)
          TITLE=${TITLE:0:256}
          DESCRIPTION=$(gh pr view $PR_NUMBER --json commits --jq '.commits[].messageBody')

          if [ -n ""$TITLE"" ]; then
            gh pr edit $PR_NUMBER --title ""$TITLE"" --body ""$DESCRIPTION""
          else
            echo ""Le titre est vide, la mise à jour du PR est annulée.""
          fi

      - name: Robin AI Reviewer
        uses: Integral-Healthcare/robin-ai-reviewer@v1.7.0
        with:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPEN_AI_API_KEY: ${{ secrets.AI_KEY }}
          gpt_model_name: 'gpt-3.5-turbo'
          files_to_ignore: |
            ""public/*""
            ""storage/*""
",b5122da44edd152f948ba57c65100f5009a6af90,2024-05-17 19:10:54,"name: UpdatePR
on:
  pull_request:
    types: [opened, synchronize]

jobs:
  update-pr:
    runs-on: ubuntu-latest
    steps:
      - name: Checkout repository
        uses: actions/checkout@v4
        with:
          fetch-depth: 0  # Nécessaire pour obtenir tous les commits

      - name: Mise à jour du titre et de la description
        env:
          GITHUB_TOKEN: ${{ secrets.ACCESS_TOKEN }}
        run: |
          PR_NUMBER=$(jq --raw-output .pull_request.number ""$GITHUB_EVENT_PATH"")
          COMMITS=$(gh pr view $PR_NUMBER --json commits --jq '.commits[].messageBody')
          TITLE=$(gh pr view $PR_NUMBER --json commits --jq '.commits[].messageHeadline' | tail -1)
          TITLE=${TITLE:0:256}
          DESCRIPTION=$(gh pr view $PR_NUMBER --json commits --jq '.commits[].messageBody')

          if [ -n ""$TITLE"" ]; then
            gh pr edit $PR_NUMBER --title ""$TITLE"" --body ""$DESCRIPTION""
          else
            echo ""Le titre est vide, la mise à jour du PR est annulée.""
          fi

      - name: Robin AI Reviewer
        uses: Integral-Healthcare/robin-ai-reviewer@v1.7.0
        with:
          GITHUB_TOKEN: ${{ secrets.ACCESS_TOKEN }}
          OPEN_AI_API_KEY: ${{ secrets.AI_KEY }}
          gpt_model_name: 'gpt-3.5-turbo-16k'
          files_to_ignore: |
            ""public/*""
            ""storage/*""
            ""README.md""
",0,1
matteobaccan/VUEdashboard,.github/workflows/chatgpt-code-reviewer.yml,12e2e1bac28ab54946158cc48ff173b1eda33e12,2024-08-19 08:40:29,"name: chatgpt-code-reviewer
run-name: chatgpt-code-reviewer
on:
  pull_request:
  workflow_dispatch:

jobs:
  chatgpt-code-reviewer:
    runs-on: ubuntu-latest
    steps:
      - name: ChatGPT Review
        uses: magnificode-ltd/chatgpt-code-reviewer@v0.0.8
        # with:
        # model: gpt-3.5-turbo
        # max_tokens: 4096
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
",092b1e5a2f3ad3f1aaeb80b0b9b6e470fc12bbcb,2024-08-19 08:44:12,"name: chatgpt-code-reviewer
run-name: chatgpt-code-reviewer
on: [pull_request]

jobs:
  chatgpt-code-reviewer:
    runs-on: ubuntu-latest
    steps:
      - name: ChatGPT Review
        uses: magnificode-ltd/chatgpt-code-reviewer@v0.0.8
        # with:
        # model: gpt-3.5-turbo
        # max_tokens: 4096
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
",0,1
HeyHo-Systems/owlcommander,.github/workflows/code_review.yml,67a486d5199f7e4bd34e98a14b05c4d578fc302f,2024-02-07 09:06:06,"name: 'AI Code Reviewer'

on:
  pull_request:
    branches: [ ""main"" ]

jobs:
  code-review:
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
      - uses: gvasilei/AutoReviewer@0.4
        env:
          NODE_OPTIONS: '--experimental-fetch'
        with:
          model_name: 'gpt-4'
          github_token: ${{ secrets.GITHUB_TOKEN }}
          openai_api_key: ${{ secrets.OPENAI_API_KEY }}
          exclude_files: '*.json, *.md, *.yml, *.yaml' # optionally exclude files based on a wildcard expression.",67a486d5199f7e4bd34e98a14b05c4d578fc302f,2024-02-07 09:06:06,"name: 'AI Code Reviewer'

on:
  pull_request:
    branches: [ ""main"" ]

jobs:
  code-review:
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
      - uses: gvasilei/AutoReviewer@0.4
        env:
          NODE_OPTIONS: '--experimental-fetch'
        with:
          model_name: 'gpt-4'
          github_token: ${{ secrets.GITHUB_TOKEN }}
          openai_api_key: ${{ secrets.OPENAI_API_KEY }}
          exclude_files: '*.json, *.md, *.yml, *.yaml' # optionally exclude files based on a wildcard expression.",0,0
connectingd0ts/ai-hackathon,.github/workflows/ai-review.yml,9e45a43dd7a03f8e615b99930f5a4b310fb683bf,2024-02-27 19:09:11,"name: 'code-review'
on: # rebuild any PRs and main branch changes
  pull_request:
jobs:
  code-review:
    runs-on: ubuntu-latest
    permissions:
      contents: read
      pull-requests: write
    steps:
      - uses: actions/checkout@v3
      - uses: gvasilei/AutoReviewer@0.5.1
        env:
          NODE_OPTIONS: '--experimental-fetch'
        with:
          github_token: ${{ secrets.GITHUB_TOKEN }}
          openai_api_key: ${{ secrets.OPEN_AI_KEY }}
          exclude_files: '*.json, *.md, *.yml' # optionally exclude files based on a wildcard expression. ",e473db051d67929175444ff7823017c1f97a6f5d,2024-02-27 19:59:21,"name: 'code-review'
on: # rebuild any PRs and main branch changes
  pull_request:
jobs:
  code-review:
    runs-on: ubuntu-latest
    permissions:
      contents: read
      pull-requests: write
    steps:
      - uses: actions/checkout@v3
      - uses: gvasilei/AutoReviewer@0.5.1
        env:
          NODE_OPTIONS: '--experimental-fetch'
        with:
          github_token: ${{ secrets.GITHUB_TOKEN }}
          openai_api_key: ${{ secrets.OPEN_AI_KEY }}
          exclude_files: '*.json, *.md, *.yml' # optionally exclude files based on a wildcard expression. ",0,5
rishi-raj-jain/next.rishi.app,.github/workflows/review.yml,914b30b4cfa1cc13adc51ca5ca25710722d9be8c,2023-09-10 19:56:39,"name: rishi.app PR Code Review via Open AI

permissions:
  contents: read
  pull-requests: write

on:
  pull_request:
    types:
      - opened
      - synchronize

jobs:
  authorization:
    runs-on: ubuntu-latest
    steps:
      - name: Check if the author is the pull request creator
        id: check_author
        run: |
          if [[ ""${{ github.event.pull_request.user.login }}"" == ""${{ github.event.pull_request.user.login }}"" ]]; then
            echo ""::set-output name=authorized::true""
          else
            echo ""::set-output name=authorized::false""
          fi
  test:
    needs: authorization
    runs-on: ubuntu-latest
    if: needs.authorization.outputs.authorized == 'true'
    steps:
      - uses: actions/checkout@v3
        with:
          repository: ${{github.event.pull_request.head.repo.full_name}}
          ref: ${{github.event.pull_request.head.ref}}
          submodules: false

      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
        with:
          debug: false
          action: score
          scoring_beginning: |
            Hi ChatGPT, I have a pull request with title ""$title"" and the description is as follows,
            > $description
            I would like to give you the whole diff of the pull request and you need to given a score after
            reviewing the pull request. The score should be a number between 0 and 100 and 85 means the
            the pull request is basically acceptable. You just need to reply a number between 0 and 100,
            e.g., ""85"", and a comment within 30 words. Reply ""Acceptable"" to confirm.
      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
        with:
          debug: false
          action: review
          review_comment_lgtm: true
",34aa38a989c5318cc85cea4c7749db39e1edcdd4,2023-09-11 07:02:00,"name: Capgo PR Code Review via Open AI

permissions:
  checks: write
  contents: read
  pull-requests: write

on:
  pull_request_target:
    types:
      - opened
      - synchronize

jobs:
  review-and-score:
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
        with:
          repository: ${{github.event.pull_request.head.repo.full_name}}
          ref: ${{github.event.pull_request.head.ref}}
          submodules: false

      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
        with:
          debug: false
          action: review
          path_filters: '**/*'
          review_comment_lgtm: true

      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
        with:
          debug: false
          action: score
          path_filters: '**/*'
",0,22
untillpro/qs,.github/workflows/gpt-code-review1.yml,f684e5dc0dd07099458f211a736366d2117b0c5e,2024-06-03 07:36:41,"name: chatgpt-code-reviewer
run-name: chatgpt-code-reviewer
on: [pull_request]
jobs:
  chatgpt-code-reviewer:
    runs-on: ubuntu-latest
    steps:
      - name: ChatGPT Review
        uses: magnificode-ltd/chatgpt-code-reviewer@v0.0.8
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}",f684e5dc0dd07099458f211a736366d2117b0c5e,2024-06-03 07:36:41,"name: chatgpt-code-reviewer
run-name: chatgpt-code-reviewer
on: [pull_request]
jobs:
  chatgpt-code-reviewer:
    runs-on: ubuntu-latest
    steps:
      - name: ChatGPT Review
        uses: magnificode-ltd/chatgpt-code-reviewer@v0.0.8
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}",0,0
actions-marketplace-validations/unsafecoerce_chatgpt-action,.github/workflows/chatgpt.yaml,e0c07b58d5917e467ec9eb1989ae03d63b9ebf1d,2023-02-25 11:00:04,"name: ChatGPT

permissions:
  contents: read
  pull-requests: write

on:
  pull_request_target:

concurrency:
  group: ${{ github.repository }}-${{ github.event.number || github.head_ref || github.sha }}-${{ github.workflow }}
  cancel-in-progress: true

jobs:
  chatgpt:
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
        with:
          repository: ${{github.event.pull_request.head.repo.full_name}}
          ref: ${{github.event.pull_request.head.ref}}
          submodules: false

      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
        with:
          action: code-review
",bb735781ac770a0752719076b14fac96505f9f11,2023-02-25 19:37:53,"name: ChatGPT

permissions:
  contents: read
  pull-requests: write

on:
  pull_request_target:

concurrency:
  group: ${{ github.repository }}-${{ github.event.number || github.head_ref || github.sha }}-${{ github.workflow }}
  cancel-in-progress: true

jobs:
  chatgpt:
    runs-on: ubuntu-latest
    steps:
      - uses: actions/checkout@v3
        with:
          repository: ${{github.event.pull_request.head.repo.full_name}}
          ref: ${{github.event.pull_request.head.ref}}
          submodules: false

      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
          CHATGPT_ACCESS_TOKEN: ${{ secrets.CHATGPT_ACCESS_TOKEN }}
        with:
          debug: true
          action: score

      - uses: unsafecoerce/chatgpt-action@main
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          OPENAI_API_KEY: ${{ secrets.OPENAI_API_KEY }}
          CHATGPT_ACCESS_TOKEN: ${{ secrets.CHATGPT_ACCESS_TOKEN }}
        with:
          debug: true
          action: review
          review_comment_lgtm: true
",0,2
presubmit/ai-reviewer,.github/workflows/presubmit-review.yml,db016fdca9406ab31ff0162648faa2d4059a8061,2024-11-09 13:10:44,"name: Presubmit.ai - Code Review

permissions:
  contents: read
  pull-requests: write
  issues: write

on:
  pull_request:
  pull_request_review_comment:
    types: [created]

jobs:
  review:
    runs-on: ubuntu-latest
    steps:
      - uses: presubmit/ai-reviewer@latest
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          LLM_API_KEY: ${{ secrets.LLM_API_KEY }}
        with:
          llm_model: ""claude-3-5-sonnet-20241022""
          enable_code_review: true
          enable_pr_summary: true
          enable_title_generation: true
          enable_overview_comment: true
",da12ef3ddacc83632e822ae51d96cd5183057766,2024-12-15 14:55:28,"name: Presubmit.ai

permissions:
  contents: read
  pull-requests: write
  issues: write

on:
  pull_request:
  pull_request_review_comment:
    types: [created]

jobs:
  review:
    runs-on: ubuntu-latest
    steps:
      - name: Check required secrets
        run: |
          if [ -z ""${{ secrets.LLM_API_KEY }}"" ]; then
            echo ""Error: LLM_API_KEY secret is not configured""
            exit 1
          fi
      - uses: presubmit/ai-reviewer@latest
        env:
          GITHUB_TOKEN: ${{ secrets.GITHUB_TOKEN }}
          LLM_API_KEY: ${{ secrets.LLM_API_KEY }}
          LLM_MODEL: ""claude-3-5-sonnet-20241022""
",36,6
